input,label
"public void JT0N4UZSink ( byte [ ] dataSerialized , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ByteArrayInputStream streamByteArrayInput = null ; ObjectInputStream streamObjectInput = null ; try { streamByteArrayInput = new ByteArrayInputStream ( dataSerialized ) ; streamObjectInput = new ObjectInputStream ( streamByteArrayInput ) ; String data = ( String ) streamObjectInput . readObject ( ) ; if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""IOException in deserialization"" , exceptIO ) ; } catch ( ClassNotFoundException exceptClassNotFound ) { IO . logger . log ( Level . WARNING , ""ClassNotFoundException in deserialization"" , exceptClassNotFound ) ; } finally { try { if ( streamObjectInput != null ) { streamObjectInput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ObjectInputStream"" , exceptIO ) ; } try { if ( streamByteArrayInput != null ) { streamByteArrayInput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ByteArrayInputStream"" , exceptIO ) ; } } }",1
"public void IPSDL9SG2BSink ( byte [ ] dataSerialized , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ByteArrayInputStream streamByteArrayInput = null ; ObjectInputStream streamObjectInput = null ; try { streamByteArrayInput = new ByteArrayInputStream ( dataSerialized ) ; streamObjectInput = new ObjectInputStream ( streamByteArrayInput ) ; String data = ( String ) streamObjectInput . readObject ( ) ; if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""IOException in deserialization"" , exceptIO ) ; } catch ( ClassNotFoundException exceptClassNotFound ) { IO . logger . log ( Level . WARNING , ""ClassNotFoundException in deserialization"" , exceptClassNotFound ) ; } finally { try { if ( streamObjectInput != null ) { streamObjectInput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ObjectInputStream"" , exceptIO ) ; } try { if ( streamByteArrayInput != null ) { streamByteArrayInput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ByteArrayInputStream"" , exceptIO ) ; } } }",0
"public void Y7L0Z15 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { File file = new File ( ""C:\\data.txt"" ) ; FileInputStream streamFileInput = null ; InputStreamReader readerInputStream = null ; BufferedReader readerBuffered = null ; try { streamFileInput = new FileInputStream ( file ) ; readerInputStream = new InputStreamReader ( streamFileInput , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( streamFileInput != null ) { streamFileInput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing FileInputStream"" , exceptIO ) ; } } } CWE81_XSS_Error_Message__Servlet_File_81_base baseObject = new CWE81_XSS_Error_Message__Servlet_File_81_bad ( ) ; baseObject . action ( data , request , response ) ; }",1
"public void E4KHJ31 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void CEG8QK4G2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; CWE81_XSS_Error_Message__Servlet_File_81_base baseObject = new CWE81_XSS_Error_Message__Servlet_File_81_goodG2B ( ) ; baseObject . action ( data , request , response ) ; }",0
"public void LGBR86M ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",1
"public void IKG79VO ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void MKNHFITG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"public void Y9UHUBP ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( true ) { data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } } else { data = null ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",1
"private void XBOC91ZG2B1 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( false ) { data = null ; } else { data = ""foo"" ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"private void GACM6JZG2B2 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( true ) { data = ""foo"" ; } else { data = null ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"public void F7HDKON ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B1 ( request , response ) ; goodG2B2 ( request , response ) ; }",0
"public void HSUTL5R ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( 5 == 5 ) { data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } } else { data = null ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",1
"private void R7ICKD7G2B1 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( 5 != 5 ) { data = null ; } else { data = ""foo"" ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"private void FMVM7AVG2B2 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( 5 == 5 ) { data = ""foo"" ; } else { data = null ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"public void OIF29US ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B1 ( request , response ) ; goodG2B2 ( request , response ) ; }",0
"public void UZ0W1N5 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( PRIVATE_STATIC_FINAL_TRUE ) { data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } } else { data = null ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",1
"private void IJCN765G2B1 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( PRIVATE_STATIC_FINAL_FALSE ) { data = null ; } else { data = ""foo"" ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"private void 3G9LXUNG2B2 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( PRIVATE_STATIC_FINAL_TRUE ) { data = ""foo"" ; } else { data = null ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"public void T68M2K0 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B1 ( request , response ) ; goodG2B2 ( request , response ) ; }",0
"public void HKHV39G ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( privateTrue ) { data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } } else { data = null ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",1
"private void OUV4BV3G2B1 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( privateFalse ) { data = null ; } else { data = ""foo"" ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"private void FWYDCDCG2B2 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( privateTrue ) { data = ""foo"" ; } else { data = null ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"public void HTXKANH ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B1 ( request , response ) ; goodG2B2 ( request , response ) ; }",0
"public void 1DDC0AI ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( PRIVATE_STATIC_FINAL_FIVE == 5 ) { data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } } else { data = null ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",1
"private void QOVUT5YG2B1 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( PRIVATE_STATIC_FINAL_FIVE != 5 ) { data = null ; } else { data = ""foo"" ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"private void 1V5MWO5G2B2 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( PRIVATE_STATIC_FINAL_FIVE == 5 ) { data = ""foo"" ; } else { data = null ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"public void YAIRWN9 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B1 ( request , response ) ; goodG2B2 ( request , response ) ; }",0
"public void 1QKVJQZ ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( privateFive == 5 ) { data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } } else { data = null ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",1
"private void 4E1S7TTG2B1 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( privateFive != 5 ) { data = null ; } else { data = ""foo"" ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"private void 906FEXBG2B2 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( privateFive == 5 ) { data = ""foo"" ; } else { data = null ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"public void V3HHI1L ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B1 ( request , response ) ; goodG2B2 ( request , response ) ; }",0
"public void AWAC145 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( privateReturnsTrue ( ) ) { data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } } else { data = null ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",1
"private void O3HFUO1G2B1 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( privateReturnsFalse ( ) ) { data = null ; } else { data = ""foo"" ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"private void YB7DMO8G2B2 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( privateReturnsTrue ( ) ) { data = ""foo"" ; } else { data = null ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"public void 6G2B849 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B1 ( request , response ) ; goodG2B2 ( request , response ) ; }",0
"public void PO0H2HR ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( IO . STATIC_FINAL_TRUE ) { data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } } else { data = null ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",1
"private void CD4JPOUG2B1 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( IO . STATIC_FINAL_FALSE ) { data = null ; } else { data = ""foo"" ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"private void P9ZY62KG2B2 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( IO . STATIC_FINAL_TRUE ) { data = ""foo"" ; } else { data = null ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"public void EQ9GIUA ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B1 ( request , response ) ; goodG2B2 ( request , response ) ; }",0
"public void YRGBJPA ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( IO . staticTrue ) { data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } } else { data = null ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",1
"private void QW2JR2NG2B1 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( IO . staticFalse ) { data = null ; } else { data = ""foo"" ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"private void 5LCWLLDG2B2 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( IO . staticTrue ) { data = ""foo"" ; } else { data = null ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"public void SLHP0SZ ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B1 ( request , response ) ; goodG2B2 ( request , response ) ; }",0
"public void HKHCBTM ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( IO . staticReturnsTrue ( ) ) { data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } } else { data = null ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",1
"private void OR52ZUFG2B1 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( IO . staticReturnsFalse ( ) ) { data = null ; } else { data = ""foo"" ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"private void QIGFNRUG2B2 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( IO . staticReturnsTrue ( ) ) { data = ""foo"" ; } else { data = null ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"public void BGE26HW ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B1 ( request , response ) ; goodG2B2 ( request , response ) ; }",0
"public void M6WQSV6 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( IO . staticReturnsTrueOrFalse ( ) ) { data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } } else { data = ""foo"" ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",1
"private void SWZQPZPG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( IO . staticReturnsTrueOrFalse ( ) ) { data = ""foo"" ; } else { data = ""foo"" ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"public void CDGA4I0 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"public void SJUK2NO ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( IO . STATIC_FINAL_FIVE == 5 ) { data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } } else { data = null ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",1
"private void 4F28OO6G2B1 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( IO . STATIC_FINAL_FIVE != 5 ) { data = null ; } else { data = ""foo"" ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"private void VXKKO2XG2B2 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( IO . STATIC_FINAL_FIVE == 5 ) { data = ""foo"" ; } else { data = null ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"public void 8THAQV9 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B1 ( request , response ) ; goodG2B2 ( request , response ) ; }",0
"public void PCEUSSG ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( IO . staticFive == 5 ) { data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } } else { data = null ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",1
"private void UY0IZQ2G2B1 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( IO . staticFive != 5 ) { data = null ; } else { data = ""foo"" ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"private void R2QBA7WG2B2 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( IO . staticFive == 5 ) { data = ""foo"" ; } else { data = null ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"public void SPK51UH ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B1 ( request , response ) ; goodG2B2 ( request , response ) ; }",0
"public void 5LIU5KK ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = null ; switch ( 6 ) { case 6 : data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } break ; default : data = null ; break ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",1
"private void J28J2B8G2B1 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = null ; switch ( 5 ) { case 6 : data = null ; break ; default : data = ""foo"" ; break ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"private void A6XGUNVG2B2 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = null ; switch ( 6 ) { case 6 : data = ""foo"" ; break ; default : data = null ; break ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"public void 3X3T1EK ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B1 ( request , response ) ; goodG2B2 ( request , response ) ; }",0
"public void B667VD7 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; while ( true ) { data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } break ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",1
"private void WZEXUBFG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; while ( true ) { data = ""foo"" ; break ; } if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"public void LXXCX9H ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"public void XZNGFUW ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } for ( int i = 0 ; i < 1 ; i ++ ) { if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } } }",1
"private void RBUD9GRG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; for ( int i = 0 ; i < 1 ; i ++ ) { if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } } }",0
"public void YNBAJ6R ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"public void 18GDR5B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; badPrivate = true ; data = bad_source ( request , response ) ; if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",1
"private String 8C37OFG_source ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( badPrivate ) { data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } } else { data = null ; } return data ; }",1
"public void XN32RB5 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B1 ( request , response ) ; goodG2B2 ( request , response ) ; }",0
"private void QB64CQNG2B1 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; goodG2B1_private = false ; data = goodG2B1_source ( request , response ) ; if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"private String GUPZ2DTG2B1_source ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = null ; if ( goodG2B1_private ) { data = null ; } else { data = ""foo"" ; } return data ; }",0
"private void 884TYJBG2B2 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; goodG2B2_private = true ; data = goodG2B2_source ( request , response ) ; if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"private String GXDCG19G2B2_source ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = null ; if ( goodG2B2_private ) { data = ""foo"" ; } else { data = null ; } return data ; }",0
"public void 3YUGFZI ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; badPublicStatic = true ; data = ( new CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_22b ( ) ) . badSource ( request , response ) ; if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",1
"public void 9YLZUNV ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B1 ( request , response ) ; goodG2B2 ( request , response ) ; }",0
"private void 5HWH47WG2B1 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; goodG2B1PublicStatic = false ; data = ( new CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_22b ( ) ) . goodG2B1Source ( request , response ) ; if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"private void L4VUJN8G2B2 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; goodG2B2PublicStatic = true ; data = ( new CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_22b ( ) ) . goodG2B2Source ( request , response ) ; if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"public String 7TPKW2MSource ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_22a . badPublicStatic ) { data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } } else { data = null ; } return data ; }",1
"public String CDOTR8UG2B1Source ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_22a . goodG2B1PublicStatic ) { data = null ; } else { data = ""foo"" ; } return data ; }",0
"public String FB2XNVJG2B2Source ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; if ( CWE81_XSS_Error_Message__Servlet_getCookies_Servlet_22a . goodG2B2PublicStatic ) { data = ""foo"" ; } else { data = null ; } return data ; }",0
"public void PCOY9NJ ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String dataCopy ; { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } dataCopy = data ; } { String data = dataCopy ; if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } } }",1
"public void WBZAK7L ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void S9FG2PJG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String dataCopy ; { String data ; data = ""foo"" ; dataCopy = data ; } { String data = dataCopy ; if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } } }",0
"private void 6223R3FSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",1
"public void X54JYWV ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } badSink ( data , request , response ) ; }",1
"public void BPYVLQG ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void WGF162NG2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"private void SMIBG7ZG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; goodG2BSink ( data , request , response ) ; }",0
"private String TRJDI6VSource ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } return data ; }",1
"public void P2UA05G ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = badSource ( request , response ) ; if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",1
"private String DPDI6XHG2BSource ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; return data ; }",0
"private void DZWP79TG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = goodG2BSource ( request , response ) ; if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",0
"public void BHHZ0TA ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void S6Y5PLISink ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = dataBad ; if ( data != null ) { response . sendError ( 404 , ""<br>bad() - Parameter name has value "" + data ) ; } }",1
"public void 1IH9MWM ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Cookie cookieSources [ ] = request . getCookies ( ) ; if ( cookieSources != null ) { data = cookieSources [ 0 ] . getValue ( ) ; } } dataBad = data ; badSink ( request , response ) ; }",1
"public void TAUD3Y6 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
