input,label
"public String 1KFV3AHG2BSource ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; return data ; }",0
"public void CV9JL2X ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Properties properties = new Properties ( ) ; FileInputStream streamFileInput = null ; try { streamFileInput = new FileInputStream ( ""../common/config.properties"" ) ; properties . load ( streamFileInput ) ; data = properties . getProperty ( ""data"" ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( streamFileInput != null ) { streamFileInput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing FileInputStream"" , exceptIO ) ; } } } String [ ] dataArray = new String [ 5 ] ; dataArray [ 2 ] = data ; ( new CWE80_XSS__CWE182_Servlet_PropertiesFile_66b ( ) ) . badSink ( dataArray , request , response ) ; }",1
"public void FQA9SU6 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void T5E4JB3G2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; String [ ] dataArray = new String [ 5 ] ; dataArray [ 2 ] = data ; ( new CWE80_XSS__CWE182_Servlet_PropertiesFile_66b ( ) ) . goodG2BSink ( dataArray , request , response ) ; }",0
"public void M9RI49XSink ( String dataArray [ ] , HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = dataArray [ 2 ] ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",1
"public void 6YK7VQWG2BSink ( String dataArray [ ] , HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = dataArray [ 2 ] ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",0
"public void O1MUXU1 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Properties properties = new Properties ( ) ; FileInputStream streamFileInput = null ; try { streamFileInput = new FileInputStream ( ""../common/config.properties"" ) ; properties . load ( streamFileInput ) ; data = properties . getProperty ( ""data"" ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( streamFileInput != null ) { streamFileInput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing FileInputStream"" , exceptIO ) ; } } } Container dataContainer = new Container ( ) ; dataContainer . containerOne = data ; ( new CWE80_XSS__CWE182_Servlet_PropertiesFile_67b ( ) ) . badSink ( dataContainer , request , response ) ; }",1
"public void CY1ZDPV ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void 15LXDUTG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; Container dataContainer = new Container ( ) ; dataContainer . containerOne = data ; ( new CWE80_XSS__CWE182_Servlet_PropertiesFile_67b ( ) ) . goodG2BSink ( dataContainer , request , response ) ; }",0
"public void T9YKXUNSink ( CWE80_XSS__CWE182_Servlet_PropertiesFile_67a . Container dataContainer , HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = dataContainer . containerOne ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",1
"public void XKM0RX7G2BSink ( CWE80_XSS__CWE182_Servlet_PropertiesFile_67a . Container dataContainer , HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = dataContainer . containerOne ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",0
"public void 09OS28B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { data = """" ; { Properties properties = new Properties ( ) ; FileInputStream streamFileInput = null ; try { streamFileInput = new FileInputStream ( ""../common/config.properties"" ) ; properties . load ( streamFileInput ) ; data = properties . getProperty ( ""data"" ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( streamFileInput != null ) { streamFileInput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing FileInputStream"" , exceptIO ) ; } } } ( new CWE80_XSS__CWE182_Servlet_PropertiesFile_68b ( ) ) . badSink ( request , response ) ; }",1
"public void 1G5IW76 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void EWA3IH0G2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { data = ""foo"" ; ( new CWE80_XSS__CWE182_Servlet_PropertiesFile_68b ( ) ) . goodG2BSink ( request , response ) ; }",0
"public void JH6YFWHSink ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = CWE80_XSS__CWE182_Servlet_PropertiesFile_68a . data ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",1
"public void GCJ14BIG2BSink ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = CWE80_XSS__CWE182_Servlet_PropertiesFile_68a . data ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",0
"public void 77GWULW ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Properties properties = new Properties ( ) ; FileInputStream streamFileInput = null ; try { streamFileInput = new FileInputStream ( ""../common/config.properties"" ) ; properties . load ( streamFileInput ) ; data = properties . getProperty ( ""data"" ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( streamFileInput != null ) { streamFileInput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing FileInputStream"" , exceptIO ) ; } } } ( new CWE80_XSS__CWE182_Servlet_PropertiesFile_71b ( ) ) . badSink ( ( Object ) data , request , response ) ; }",1
"public void MT5A6OY ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void 7LE0Q1DG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; ( new CWE80_XSS__CWE182_Servlet_PropertiesFile_71b ( ) ) . goodG2BSink ( ( Object ) data , request , response ) ; }",0
"public void LZ1OOTESink ( Object dataObject , HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = ( String ) dataObject ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",1
"public void 5YFX6EVG2BSink ( Object dataObject , HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = ( String ) dataObject ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",0
"public void XGCAJT1 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Properties properties = new Properties ( ) ; FileInputStream streamFileInput = null ; try { streamFileInput = new FileInputStream ( ""../common/config.properties"" ) ; properties . load ( streamFileInput ) ; data = properties . getProperty ( ""data"" ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( streamFileInput != null ) { streamFileInput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing FileInputStream"" , exceptIO ) ; } } } Vector < String > dataVector = new Vector < String > ( 5 ) ; dataVector . add ( 0 , data ) ; dataVector . add ( 1 , data ) ; dataVector . add ( 2 , data ) ; ( new CWE80_XSS__CWE182_Servlet_PropertiesFile_72b ( ) ) . badSink ( dataVector , request , response ) ; }",1
"public void FRHHS7N ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void 9BV5WUMG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; Vector < String > dataVector = new Vector < String > ( 5 ) ; dataVector . add ( 0 , data ) ; dataVector . add ( 1 , data ) ; dataVector . add ( 2 , data ) ; ( new CWE80_XSS__CWE182_Servlet_PropertiesFile_72b ( ) ) . goodG2BSink ( dataVector , request , response ) ; }",0
"public void XG3A0B7Sink ( Vector < String > dataVector , HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = dataVector . remove ( 2 ) ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",1
"public void HO2WVP7G2BSink ( Vector < String > dataVector , HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = dataVector . remove ( 2 ) ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",0
"public void HULKRWR ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Properties properties = new Properties ( ) ; FileInputStream streamFileInput = null ; try { streamFileInput = new FileInputStream ( ""../common/config.properties"" ) ; properties . load ( streamFileInput ) ; data = properties . getProperty ( ""data"" ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( streamFileInput != null ) { streamFileInput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing FileInputStream"" , exceptIO ) ; } } } LinkedList < String > dataLinkedList = new LinkedList < String > ( ) ; dataLinkedList . add ( 0 , data ) ; dataLinkedList . add ( 1 , data ) ; dataLinkedList . add ( 2 , data ) ; ( new CWE80_XSS__CWE182_Servlet_PropertiesFile_73b ( ) ) . badSink ( dataLinkedList , request , response ) ; }",1
"public void 5PJFDIJ ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void MY9EPN2G2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; LinkedList < String > dataLinkedList = new LinkedList < String > ( ) ; dataLinkedList . add ( 0 , data ) ; dataLinkedList . add ( 1 , data ) ; dataLinkedList . add ( 2 , data ) ; ( new CWE80_XSS__CWE182_Servlet_PropertiesFile_73b ( ) ) . goodG2BSink ( dataLinkedList , request , response ) ; }",0
"public void LXGQSHOSink ( LinkedList < String > dataLinkedList , HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = dataLinkedList . remove ( 2 ) ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",1
"public void 52OT1GHG2BSink ( LinkedList < String > dataLinkedList , HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = dataLinkedList . remove ( 2 ) ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",0
"public void 6LX4YR2 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Properties properties = new Properties ( ) ; FileInputStream streamFileInput = null ; try { streamFileInput = new FileInputStream ( ""../common/config.properties"" ) ; properties . load ( streamFileInput ) ; data = properties . getProperty ( ""data"" ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( streamFileInput != null ) { streamFileInput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing FileInputStream"" , exceptIO ) ; } } } HashMap < Integer , String > dataHashMap = new HashMap < Integer , String > ( ) ; dataHashMap . put ( 0 , data ) ; dataHashMap . put ( 1 , data ) ; dataHashMap . put ( 2 , data ) ; ( new CWE80_XSS__CWE182_Servlet_PropertiesFile_74b ( ) ) . badSink ( dataHashMap , request , response ) ; }",1
"public void AB4NC0F ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void UY8OW3YG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; HashMap < Integer , String > dataHashMap = new HashMap < Integer , String > ( ) ; dataHashMap . put ( 0 , data ) ; dataHashMap . put ( 1 , data ) ; dataHashMap . put ( 2 , data ) ; ( new CWE80_XSS__CWE182_Servlet_PropertiesFile_74b ( ) ) . goodG2BSink ( dataHashMap , request , response ) ; }",0
"public void UT2Y91USink ( HashMap < Integer , String > dataHashMap , HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = dataHashMap . get ( 2 ) ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",1
"public void X89CL50G2BSink ( HashMap < Integer , String > dataHashMap , HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = dataHashMap . get ( 2 ) ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",0
"public void Q2XZ7J9 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Properties properties = new Properties ( ) ; FileInputStream streamFileInput = null ; try { streamFileInput = new FileInputStream ( ""../common/config.properties"" ) ; properties . load ( streamFileInput ) ; data = properties . getProperty ( ""data"" ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( streamFileInput != null ) { streamFileInput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing FileInputStream"" , exceptIO ) ; } } } ByteArrayOutputStream streamByteArrayOutput = null ; ObjectOutput outputObject = null ; try { streamByteArrayOutput = new ByteArrayOutputStream ( ) ; outputObject = new ObjectOutputStream ( streamByteArrayOutput ) ; outputObject . writeObject ( data ) ; byte [ ] dataSerialized = streamByteArrayOutput . toByteArray ( ) ; ( new CWE80_XSS__CWE182_Servlet_PropertiesFile_75b ( ) ) . badSink ( dataSerialized , request , response ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""IOException in serialization"" , exceptIO ) ; } finally { try { if ( outputObject != null ) { outputObject . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ObjectOutputStream"" , exceptIO ) ; } try { if ( streamByteArrayOutput != null ) { streamByteArrayOutput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ByteArrayOutputStream"" , exceptIO ) ; } } }",1
"public void I1CUIX2 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void SLAT429G2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; ByteArrayOutputStream streamByteArrayOutput = null ; ObjectOutput outputObject = null ; try { streamByteArrayOutput = new ByteArrayOutputStream ( ) ; outputObject = new ObjectOutputStream ( streamByteArrayOutput ) ; outputObject . writeObject ( data ) ; byte [ ] dataSerialized = streamByteArrayOutput . toByteArray ( ) ; ( new CWE80_XSS__CWE182_Servlet_PropertiesFile_75b ( ) ) . goodG2BSink ( dataSerialized , request , response ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""IOException in serialization"" , exceptIO ) ; } finally { try { if ( outputObject != null ) { outputObject . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ObjectOutputStream"" , exceptIO ) ; } try { if ( streamByteArrayOutput != null ) { streamByteArrayOutput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ByteArrayOutputStream"" , exceptIO ) ; } } }",0
"public void 9UGVB6ESink ( byte [ ] dataSerialized , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ByteArrayInputStream streamByteArrayInput = null ; ObjectInputStream streamObjectInput = null ; try { streamByteArrayInput = new ByteArrayInputStream ( dataSerialized ) ; streamObjectInput = new ObjectInputStream ( streamByteArrayInput ) ; String data = ( String ) streamObjectInput . readObject ( ) ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""IOException in deserialization"" , exceptIO ) ; } catch ( ClassNotFoundException exceptClassNotFound ) { IO . logger . log ( Level . WARNING , ""ClassNotFoundException in deserialization"" , exceptClassNotFound ) ; } finally { try { if ( streamObjectInput != null ) { streamObjectInput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ObjectInputStream"" , exceptIO ) ; } try { if ( streamByteArrayInput != null ) { streamByteArrayInput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ByteArrayInputStream"" , exceptIO ) ; } } }",1
"public void YU48AYYG2BSink ( byte [ ] dataSerialized , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ByteArrayInputStream streamByteArrayInput = null ; ObjectInputStream streamObjectInput = null ; try { streamByteArrayInput = new ByteArrayInputStream ( dataSerialized ) ; streamObjectInput = new ObjectInputStream ( streamByteArrayInput ) ; String data = ( String ) streamObjectInput . readObject ( ) ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""IOException in deserialization"" , exceptIO ) ; } catch ( ClassNotFoundException exceptClassNotFound ) { IO . logger . log ( Level . WARNING , ""ClassNotFoundException in deserialization"" , exceptClassNotFound ) ; } finally { try { if ( streamObjectInput != null ) { streamObjectInput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ObjectInputStream"" , exceptIO ) ; } try { if ( streamByteArrayInput != null ) { streamByteArrayInput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing ByteArrayInputStream"" , exceptIO ) ; } } }",0
"public void P1WPN0G ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = """" ; { Properties properties = new Properties ( ) ; FileInputStream streamFileInput = null ; try { streamFileInput = new FileInputStream ( ""../common/config.properties"" ) ; properties . load ( streamFileInput ) ; data = properties . getProperty ( ""data"" ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( streamFileInput != null ) { streamFileInput . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing FileInputStream"" , exceptIO ) ; } } } CWE80_XSS__CWE182_Servlet_PropertiesFile_81_base baseObject = new CWE80_XSS__CWE182_Servlet_PropertiesFile_81_bad ( ) ; baseObject . action ( data , request , response ) ; }",1
"public void W0LS4CA ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void YACIFKYG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; data = ""foo"" ; CWE80_XSS__CWE182_Servlet_PropertiesFile_81_base baseObject = new CWE80_XSS__CWE182_Servlet_PropertiesFile_81_goodG2B ( ) ; baseObject . action ( data , request , response ) ; }",0
"public void 4S83TJX ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; badPublicStatic = true ; data = ( new CWE80_XSS__CWE182_Servlet_URLConnection_22b ( ) ) . badSource ( request , response ) ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",1
"public void JFYF88X ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B1 ( request , response ) ; goodG2B2 ( request , response ) ; }",0
"private void 5GJ0KL4G2B1 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; goodG2B1PublicStatic = false ; data = ( new CWE80_XSS__CWE182_Servlet_URLConnection_22b ( ) ) . goodG2B1Source ( request , response ) ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",0
"private void D91WNNZG2B2 ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data ; goodG2B2PublicStatic = true ; data = ( new CWE80_XSS__CWE182_Servlet_URLConnection_22b ( ) ) . goodG2B2Source ( request , response ) ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",0
"public void G3OQ2RTSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",1
"public void OZP06E8G2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",0
"public void HS49Z4ISink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE80_XSS__CWE182_Servlet_URLConnection_52c ( ) ) . badSink ( data , request , response ) ; }",1
"public void NQ6X2T9G2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE80_XSS__CWE182_Servlet_URLConnection_52c ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void U8NOWSNSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",1
"public void DLO7ISVG2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",0
"public void 1EXB9QFSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE80_XSS__CWE182_Servlet_URLConnection_53c ( ) ) . badSink ( data , request , response ) ; }",1
"public void 1SBOEK0G2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE80_XSS__CWE182_Servlet_URLConnection_53c ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void ACQ36TBSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE80_XSS__CWE182_Servlet_URLConnection_53d ( ) ) . badSink ( data , request , response ) ; }",1
"public void XRG1QS5G2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE80_XSS__CWE182_Servlet_URLConnection_53d ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void RV0TE9ISink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",1
"public void AGV08ZTG2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",0
"public void BLBM7EPSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE80_XSS__CWE182_Servlet_URLConnection_54c ( ) ) . badSink ( data , request , response ) ; }",1
"public void 0RSWMS0G2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE80_XSS__CWE182_Servlet_URLConnection_54c ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void GE2GXZESink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE80_XSS__CWE182_Servlet_URLConnection_54d ( ) ) . badSink ( data , request , response ) ; }",1
"public void Z2RQ1IDG2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE80_XSS__CWE182_Servlet_URLConnection_54d ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void G8AF8MMSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE80_XSS__CWE182_Servlet_URLConnection_54e ( ) ) . badSink ( data , request , response ) ; }",1
"public void 9IMPHRHG2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { ( new CWE80_XSS__CWE182_Servlet_URLConnection_54e ( ) ) . goodG2BSink ( data , request , response ) ; }",0
"public void RDJX2FYSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",1
"public void C4LD8TJG2BSink ( String data , HttpServletRequest request , HttpServletResponse response ) throws Throwable { if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",0
"public void 4SZ5N8M ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = ( new CWE80_XSS__CWE182_Servlet_URLConnection_61b ( ) ) . badSource ( request , response ) ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",1
"public void 1OWO0CU ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { goodG2B ( request , response ) ; }",0
"private void 5ZJ3IWEG2B ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = ( new CWE80_XSS__CWE182_Servlet_URLConnection_61b ( ) ) . goodG2BSource ( request , response ) ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",0
"public void GH2P9KQSink ( String dataArray [ ] , HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = dataArray [ 2 ] ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",1
"public void FDPGRHFG2BSink ( String dataArray [ ] , HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = dataArray [ 2 ] ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",0
"public void Y305I89Sink ( CWE80_XSS__CWE182_Servlet_URLConnection_67a . Container dataContainer , HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = dataContainer . containerOne ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",1
"public void 9MOTG3LG2BSink ( CWE80_XSS__CWE182_Servlet_URLConnection_67a . Container dataContainer , HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = dataContainer . containerOne ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",0
"public void HROCY53Sink ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = CWE80_XSS__CWE182_Servlet_URLConnection_68a . data ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",1
"public void TKXEISTG2BSink ( HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = CWE80_XSS__CWE182_Servlet_URLConnection_68a . data ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",0
"public void XA1SLP7Sink ( Object dataObject , HttpServletRequest request , HttpServletResponse response ) throws Throwable { String data = ( String ) dataObject ; if ( data != null ) { response . getWriter ( ) . println ( ""<br>bad(): data = "" + data . replaceAll ( ""(<script>)"" , """" ) ) ; } }",1
